SMILES,frequency
[5*]N1CC2NCCOC2C1,3
[10*]N1C(=O)C2CN(c3cccc([N+](=O)[O-])c3)OC2C1=O,3
[13*]C1C2C(=O)NC(=O)C2ON1c1cccc([N+](=O)[O-])c1,3
[14*]c1ncnc2[nH]c([S-])nc12,3
[9*]n1c([S-])nc2cncnc21,3
[16*]c1cc(C)cc(O)c1,3
[12*]S(=O)(=O)c1ccc2[nH]ccc(=O)c2c1,3
[16*]c1c[nH]c2ccc([SH](=O)=O)cc2c1=O,3
[14*]c1sc(N)nc1C,3
[7*]=C(C#N)c1nc2ccccc2s1,3
[5*]N1CC[NH+](C)C(C)C1,3
[16*]c1c(C)nc2c(c1C)c(=O)[nH]n2C,3
[5*]N1CC(C)C1,3
[7*]=Cc1c(C)n[nH]c1Cl,3
[9*]n1nc(C)c(C)c1Cl,3
[8*]CS(=O)CCC,3
[16*]c1ccccc1C#CCO,3
[16*]c1ccc2c(c1)sc(=NC=O)n2C,3
[16*]c1ccc2sc(=NC=O)n(C)c2c1,3
[4*]C(CC)(CC)C[NH3+],3
[5*]NC(=[NH+]C)N1CCNCC1,3
[5*]N1CCN(C(N)=[NH+]C)CC1,3
[15*]C1C(=O)OC2CC3(C)CCCC(=C)C3CC21,3
[10*]N1C(=O)CCC2=C1COC2=O,3
[15*]C1CC(=O)NC2=C1C(=O)OC2,3
[1*]C(=O)NNC1(C)CCS(=O)(=O)C1,3
[16*]c1ccc2nnnn2c1,3
[16*]c1cccc(C2CC(=O)Nc3c2c(C)nn3C)c1,3
[16*]c1ccc(C2CC(=O)Nc3c2c(C)nn3C)cc1,3
[1*]C(=O)CS(=O)(=O)CCC,3
[5*][NH+]1CCCC2(CCC(=O)NC2)C1,3
[10*]N1CC2(CCC[NH2+]C2)CCC1=O,3
[13*]C1SC(=S)NC1=O,3
[14*]c1ccc(Cl)c(C#N)n1,3
[14*]c1sc2nccn2c1C,3
[5*][NH+](C)C1CCCc2c1cnn2C,3
[14*]c1ccc2ccc(F)cc2n1,3
[13*]C1[NH2+]C2CCCCC2NC1=O,3
[9*]n1c2c(=O)[nH]c(=O)n(C)c2n2cnnc12,3
[14*]c1nnc2[nH]c3c(=O)[nH]c(=O)n(C)c3n12,3
[16*]c1ccc2c(c1)SCC(=O)N2,3
[9*]n1ccn2c3c(=O)n(C)c(=O)n(C)c3nc12,3
[14*]c1cn2c(nc3c2c(=O)n(C)c(=O)n3C)[nH]1,3
[5*]N1CCc2cc(S(N)(=O)=O)ccc21,3
[9*]n1nccc(N)c1=O,3
[14*]c1cc(N)c(=O)[nH]n1,3
[16*]c1ccc2c(c1)C[NH2+]CCO2,3
[14*]c1nc2c(s1)COc1ccccc1-2,3
[15*]C1([NH3+])CCCCC1(C)C,3
[9*]n1cnc2cc(F)ccc2c1=O,3
[13*]C1[NH+]=c2ccc(Cl)cc2=C1C,3
[12*]S(=O)(=O)c1c(C)nn(C)c1Cl,3
[14*]c1noc2c1CCc1ccccc1-2,3
[15*]C1CCCOCC1,3
[11*]SC1=NCCN1,3
[5*]N1CCN=C1S,3
[14*]c1nsnc1C,3
[16*]c1ccc2c(c1)NCC(C)O2,3
[16*]c1c(C)noc1Cl,3
[13*]C1NC(=O)C2CCCCN2C1=O,3
[1*]C(=O)NNc1ccccn1,3
[8*]C(C)(C#N)CC,3
[16*]c1ccc2c(c1)C(=O)N(C)CC2C=O,3
[16*]c1ccc2c(c1)C(C=O)CN(C)C2=O,3
[16*]c1cc(C)c(C)cc1[SH](=O)=O,3
[12*]S(=O)(=O)c1cccc(Cl)c1C,3
[5*][NH+]1CCC2(CC[NH2+]CC2)C1,3
[1*]C(=O)C(O)CC,3
[14*]c1nn(C)cc1Br,3
[16*]c1ccccc1C1c2[nH]c3ccccc3c2CC2C(=O)NCC(=O)N21,3
[13*]C1COC2(CCC(C)CC2)N1,3
[14*]c1n[nH]ccc1=O,3
[9*]n1ccc(=O)cn1,3
[5*]N1COc2c(cc3c(c2C)OCC3=O)C1,3
[7*]=C1Oc2c(cc3c(c2C)OCNC3)C1=O,3
[14*]c1coc(C)n1,3
[12*]S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,3
[7*]=C1C(=O)c2ccccc2C1=O,3
[12*]S(=O)(=O)c1ccc(C#N)c(Cl)c1,3
[1*]C(=O)C1=CCCC1,3
[13*]C1CC(c2ccccc2)=NN1C(=O)CC,3
[4*]CCCCC#C,3
[15*]C1CCCN(S(=O)(=O)N(C)C)C1,3
[14*]c1cc2c(s1)CCNC2,3
[5*]N1C(=NC(=O)CCC)SC2CS(=O)(=O)CC21,3
[15*]C1CCc2ncsc2C1,3
[14*]c1oc2ccc(F)cc2c1C,3
[4*]C(C)(CC)C(C)N,3
[8*]CC(N)C(C)CC,3
[14*]c1nc2cc(S(N)(=O)=O)ccc2[nH]1,3
[1*]C(=O)C(C)S(=O)(=O)CCC,3
[7*]=C(C#N)c1nc2ccccc2[nH]1,3
[16*]c1ccc2[nH]c3c(c2c1)CCCC3,3
[16*]c1cn(C)cc2c(=O)[nH]nc1-2,3
[9*]n1nc2ccn(C)cc-2c1=O,3
[16*]c1coc2ccc(Cl)cc2c1=O,3
[13*]C1NCC2C(=O)NC(=O)C12,3
[7*]=C(C)[O-],3
[13*]C1CC(c2ccccc2Cl)=NO1,3
[1*]C(=O)C1CC(=O)Nc2ncnn21,3
[14*]c1nc2n(n1)C(C=O)CC(=O)N2,3
[14*]c1oc2c(c1C)C(=O)CCC2,3
[1*]C(=O)C(C)=O,3
[14*]c1nc(C)nc2c1cnn2C,3
[15*]C1CC2CCCN2C12C(=O)Nc1ccccc12,3
[15*]C1CCc2nnc(C)n2C1,3
[5*]NC1=C(Cl)C(=O)NC1=O,3
[10*]N1C(=O)C(N)=C(Cl)C1=O,3
[7*]=CC(=O)CC#N,3
[5*]NC1CCSc2ccc(Cl)cc21,3
[10*]N1C(=O)NC2(CCNCC2)C1=O,3
[15*]C12CCC(C)(C(=NO)C1)C2(C)C,3
[8*]C(C)(N)C(F)(F)F,3
[13*]C1(C)NC(=O)CNC1=O,3
[16*]c1ccccc1C1=NOCC1,3
[13*]C1C[NH+]2CCCCC2CN1,3
[8*]C[N+]1=CCCC1,3
[14*]c1ncc([N+](=O)[O-])cc1C,3
[14*]c1cn2ncccc2n1,3
[14*]c1c[nH+]c2n1CCC2,3
[5*]NC1CCCc2ncncc21,3
[14*]c1ncc2c(n1)CCCC2N,3
[16*]c1cc(C)nc2c(C)cc(C)cc12,3
[12*]S(=O)(=O)c1ccc2[nH]c(=O)sc2c1,3
[14*]c1cc(C)c(C#N)c2nc3ccccc3n12,3
[16*]c1ccc(C=c2sc3ncnn3c2=O)cc1,3
[13*]C1CNC(C)CC[NH2+]1,3
[8*]CC1=CCN=N1,3
[3*]OC1=CC2[NH+]=c3ccccc3=C2C=C1,3
[16*]c1c(C)cccc1[N+](=O)[O-],3
[12*]S(=O)(=O)c1cn[nH]c1C,3
[5*]N1CC2(C)CC1CC(C)(C)C2,3
[7*]=CC(=O)C(C#N)=C(N)[O-],3
[15*]C12CCC(C1)C(C)(C)C2=O,3
[15*]C1CC2CCCC(C1)[NH2+]2,3
[10*]N1C(=O)C2CSCN2C1=O,3
[13*]C1SCC2C(=O)NC(=O)N12,3
[4*]CC(O)C(C)(C)C,3
[16*]c1cc(C#N)cc([N+](=O)[O-])c1C,3
[16*]c1cccc(C2c3[nH]c4ccccc4c3CC3C(=O)NCC(=O)N32)c1,3
[5*][NH+]1CCC2(CC[NH+](C)CC2)C1,3
[13*]C1CC2(CC[NH+](C)CC2)C[NH2+]1,3
[8*]CCC(O)CC,3
[14*]c1cc(C#N)c2cc(Cl)ccc2n1,3
[10*]N1CC(=O)NC(C)C1=O,3
[1*]C(=O)C1NCCc2ccccc21,3
[5*]N1CCc2ccccc2C1C=O,3
[5*][NH+]1CCOc2c(O)cccc2C1,3
[16*]c1cc(O)c2c(c1)C[NH2+]CCO2,3
[16*]c1ccc(C2NC(=O)c3[nH]ncc32)cc1,3
[14*]c1nc(C)c[nH]1,3
[4*]CC(C(=O)[O-])C(C)C,3
[10*]N1N=C(C)C(C)C1=O,3
[8*]CC(N)=S,3
[13*]C1NCC2C[NH+](C)CC21,3
[3*]ON=C1C=C2CCC3C(CCC4(C)C(O)CCC34)C2(C)CC1,3
[16*]c1cccc2c1NCCC2,3
[13*]C1SC(N2CCCCC2)=NC1=O,3
[5*]NC1=[NH+]C(C)CS1,2
[11*]SC(N)=C(C#N)C(C#N)=C(N)S,2
[15*]C1CCC(F)(F)CC1,2
[15*]C1([N+](=O)[O-])CCCCC1,2
[10*]N1CCOc2ccccc2C1=O,2
[5*]N1CC=C(c2ccc(Cl)cc2)CC1,2
[7*]=C1C(=O)N(C)c2ccccc21,2
[14*]c1n[nH]c2ccc(C)cc12,2
[15*]C1CCCC(O)CC1,2
[16*]c1cccc(C(N)=NC(C)=O)c1,2
[8*]CC(=O)N=C(N)c1ccccc1,2
[9*]n1c(=S)[nH]c2c(C)nn(C)c21,2
[5*]N1CCc2ncccc2C1,2
[14*]c1nc2c(s1)C(c1ccccc1)CC(O)=N2,2
[14*]c1cc2c(C)cc(C)nc2s1,2
[16*]c1csc2nc(C)cc(C)c12,2
[14*]c1sc(Cl)nc1C,2
[8*]C(O)CS(=O)c1ccc(Cl)cc1,2
[14*]c1nc2c(C)cc(Cl)cc2s1,2
[13*]C1Oc2ccccc2C2CC(c3ccccc3)=NN12,2
[14*]c1ccc2ccc(C)c(C)c2n1,2
[1*]C(=O)C(=O)NN=Cc1c(O)ccc2ccccc12,2
[4*]CCCCS(C)(=O)=O,2
[16*]c1cc2c3c(c1)CCN3C(=O)CC2,2
[16*]c1ccc(C)c(I)c1,2
[16*]c1cccc(C([O-])=NS(=O)(=O)C(CC)CC)c1,2
[14*]c1nc2ncsc2c(=O)[nH]1,2
[14*]c1cc2cc(F)ccc2o1,2
[5*]N(C)C1CCCc2ccccc21,2
[8*]C(C)C(C)C(=O)[O-],2
[3*]OS(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,2
[16*]c1ccc(Cl)cc1C=O,2
[16*]c1cnsc1,2
[1*]C(=O)C1=C(C)C(=O)OC12CCCCC2,2
[16*]c1coc2c(C)c(C)ccc12,2
[13*]C1SC(=O)N(C)C1=O,2
[14*]c1nc2ccccc2cc1C,2
[5*]NC1CC2(CCC2)Oc2ccccc21,2
[5*]NC(=[NH+]C)N1CCCCC1,2
[15*]C1CCN(C(N)=[NH+]C)CC1,2
[16*]c1cccc(C2=NCC(=O)O2)c1,2
[4*]C(C=O)C(C)(C)C,2
[1*]C(=O)NNc1cccc(F)c1F,2
[14*]c1ncc(C#N)c2c1COC(C)(C)C2,2
[14*]c1ncc2c(c1C#N)CC(C)(C)OC2,2
[8*]C(C)S(=O)(=O)c1ccc(Cl)cc1,2
[7*]=Cc1ncccc1C#N,2
[14*]c1n[nH]c(=O)c2noc(C)c12,2
[9*]n1ncc2c(C)onc2c1=O,2
[1*]C(=O)CC(O)C(C)C,2
[8*]CC(=O)C1=NNC2C(=O)NC(=O)C12,2
[5*][NH+]1CCc2cncnc2C1,2
[16*]c1c(N)cc(Cl)cc1Br,2
[1*]C(=O)C1=COCCO1,2
[13*]C1CC(c2ccc(F)cc2)=NO1,2
[16*]c1ccnc2cccnc12,2
[5*]NC1CCCc2occc21,2
[16*]c1c(C)n(C)c2ccccc12,2
[14*]c1cc(N)n[nH]1,2
[16*]c1cccc2c1OC1(C=Cc3ccccc3O1)C=C2,2
[16*]c1ccc2c(c1)C=CC1(C=Cc3ccccc3O1)O2,2
[10*]N1C(=O)C2C[NH+]3CCCC3C2C1=O,2
[13*]C1C2C(=O)NC(=O)C2C2CCC[NH+]12,2
[12*]S(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1,2
[9*]n1ccc2occc21,2
[7*]=C1CCc2cc3ccccc3nc21,2
[15*]C1Cc2ccccc2C1N,2
[16*]c1ccc(F)cc1C#N,2
[13*]C1Cc2ccc(C)cc2S1,2
[16*]c1ccc(C=NNC(=O)CC#N)cc1Br,2
[16*]c1ccccc1S(C)=O,2
[4*]C(CC)CC[NH3+],2
[16*]c1ccc(O)c(C=O)c1,2
[15*]C1C(C#N)=C(N)OC2=c3ccccc3=[NH+]C(=O)C21,2
[4*]CCS(=O)C(C)(C)C,2
[5*][NH+]1COc2ccc3c(C)cc(=O)oc3c2C1,2
[14*]c1nc2ccccc2n(C)c1=O,2
[8*]C(C)CC(C)O,2
[13*]C1(C)CCCCO1,2
[14*]c1nc(C)cc(O)n1,2
[16*]c1ccc(N)cc1[SH](=O)=O,2
[5*]N1CCN(S(=O)(=O)NC)CC1,2
[5*]N(C)S(=O)(=O)N1CCNCC1,2
[9*]n1c(=O)c2c(nc3n2CC(C)=NN3CC)n(C)c1=O,2
[10*]N1CC2CNCCN2C1=O,2
[14*]c1nc(C)nc2sc3c(c12)CCCC3,2
[13*]C1(O)CSC2=C(C#N)CCC(=O)N21,2
[15*]C1CC(=O)N2C(=C1C#N)SCC2O,2
[15*]C1CNCC(=O)NC1,2
[10*]N1CCCNCC1=O,2
[5*]N1CCCCCC1C,2
[4*]CC(C)(CO)CO,2
[7*]=Cc1nn2cnnc2s1,2
[14*]c1nnc2sc(C)nn12,2
[16*]c1ccc([N+](=O)[O-])c(NN)c1,2
[16*]c1ccc2c(c1)C(=O)C(=O)N2C,2
[8*]C[NH+]1CCOCCC1C,2
[16*]c1cc(F)ccc1[SH](=O)=O,2
[1*]C(=O)CC1NC(=O)c2ccccc21,2
[16*]c1ccc2c(C)c[nH]c2c1,2
[5*][NH+]1CCNCCC1C,2
[16*]c1ccc(C=NNC(=O)CO)cc1,2
[15*]C1CC(=O)NC2=NC(C)=NC(=O)C21,2
[14*]c1ncnc2oc(C)nc12,2
[14*]c1nc2c(C)c(C)ccc2s1,2
[11*]SC(N)=S,2
[14*]c1nc2c(s1)CCc1ccccc1-2,2
[14*]c1cnc2cc(Cl)c(Cl)cc2n1,2
[14*]c1cc2c(C)cc(F)cc2[nH]1,2
[16*]c1ccc(C2CC(O)=Nc3[nH]ncc32)cc1,2
[9*]n1ncc2c1N=C(O)CC2c1ccccc1,2
[3*]OP(=O)(O)CO,2
[14*]c1nc2c(S(C)(=O)=O)cccc2s1,2
[16*]c1ccc(C2c3[nH]c4ccccc4c3CC3C(=O)NCC(=O)N32)cc1,2
[16*]c1cc(C=O)ccc1O,2
[8*]CC1CCCc2cccnc21,2
[13*]C1CS(=O)C(C)C[NH2+]1,2
[14*]c1nc2cc(C)c(C)cc2[nH]c1=O,2
[5*]N1C(N)=C(C#N)CC2=C1CCCC2=O,2
[7*]=C(C=O)c1nc2ccccc2[nH]1,2
[5*]NC1CCc2cc(F)ccc21,2
[7*]=Cc1c(C)nn(C)c1C,2
[6*]C(=O)NN=C1C(=O)N(C)c2ccccc21,2
[8*]CN1C(=O)C(=NNC=O)c2ccccc21,2
[15*]C1CCC2(C)C3CC(=O)OC3CCC2C1C,2
[15*]C1(C)CCCC2(C)C3CC(=O)OC3CCC12,2
[4*]CC(=O)C(C#N)=C1Nc2ccccc2N1,2
[13*]C1(C)SC(N)=NN1C(C)=O,2
[4*]CC([O-])=NS(=O)(=O)c1ccc(C)cc1,2
[8*]CC([O-])=NS(=O)(=O)c1ccc(C)cc1,2
[16*]c1cc2c([nH]c1=O)CCCCC2,2
[16*]c1c(Cl)cc(Cl)cc1C=O,2
[8*]CS(=O)(=O)N=C([O-])CC,2
[14*]c1nc(C)[nH+]cc1C,2
[10*]N1C(=O)C2Cc3ccccc3CN2C1=O,2
[16*]c1c(C)cc(Cl)cc1C,2
[15*]C1(C#N)CCC(C)C1,2
[15*]C1(O)CC(C)(C)OC1(C)C,2
[12*]S(=O)(=O)c1c(Cl)cc(N)cc1Cl,2
[6*]C(=O)NNc1c(C)cc(C)cc1C,2
[16*]c1ccc2c(c1)NCNC2=O,2
[10*]N1CCC2(CCC1=O)NC(=O)c1cccnc1N2,2
[14*]c1nc2n(n1)C(c1ccc(Cl)cc1)CCN2,2
[13*]C1CC(c2ccc(Cl)cc2)n2ncnc2N1,2
[5*][NH+]1CCc2ccccc2C1C,2
[12*]S(=O)(=O)c1ccn(S(=O)(=O)c2ccccc2)c1,2
[15*]C1CC(C)(C)C1,2
[7*]=C1C(=O)NC(=O)c2ccccc21,2
[10*]N1C(=O)Cc2ccccc2C1=O,2
[8*]C(CC)C(=O)NNC=O,2
[7*]=C1N=C(c2cccc(Br)c2)OC1=O,2
[16*]c1cc([SH](=O)=O)c(C)cc1C,2
[15*]C1C=NN=C1c1ccc2c(c1)OCO2,2
[5*]NC1CC2(CCCCC2)Oc2ccccc21,2
[1*]C(=O)C(Cl)(Cl)Cl,2
[9*]n1c(C)c(Br)c(C=NNC(C)=O)c1C,2
[16*]c1c(F)cc([N+](=O)[O-])cc1F,2
[15*]C1CNC(Br)=C(C#N)C1(C#N)C#N,2
[4*]CCS,2
[5*][NH+]1CC=C(CC)CC1,2
[10*]N1CS(=O)(=O)CC1=O,2
[13*]C1NC(=O)CS1(=O)=O,2
[16*]c1cc2ccccn2c1,2
[14*]c1nc2c(cc1C#N)CCC2,2
[15*]C1CC1C([O-])=NS(C)(=O)=O,2
[13*]C1Nc2c([N+](=O)[O-])cc(C)c(C)c2C2C=CCC12,2
[15*]C1CC(=O)OC12CCCCC2,2
[16*]c1ccc(C2=CC[NH2+]CC2)cc1,2
[7*]=C(CC)C[NH3+],2
[16*]c1cc(Cl)cc(Cl)c1N,2
[16*]c1cc(F)cc(F)c1F,2
[5*]N1CCCc2cccc(F)c21,2
[13*]C1SCC2NC(=O)NC21,2
[13*]C1CC(=O)c2cc(F)ccc2O1,2
[15*]C12CCC(C)(C(=O)C1Br)C2(C)C,2
[4*]CC(Br)C(F)(F)F,2
[5*]NC(F)(F)F,2
[5*]N1CC(C)[NH2+]C(C)C1,2
[16*]c1ccc2c(c1)C(O)CC2,2
[5*]N1COc2ccc3ccc(=O)oc3c2C1,2
[16*]c1cc2ccc3c(c2oc1=O)CNCO3,2
[16*]c1c(C)oc2nc[nH]c(=O)c12,2
[14*]c1ncnc2c1CC[NH2+]C2,2
[14*]c1ncc2c(n1)C[NH2+]CC2,2
[4*]CC(=O)N=c1[nH]c2ccccc2s1,2
[16*]c1ccnc2c1c(=O)[nH]c(=O)n2C,2
[9*]n1c(=O)c2cccnc2n(C)c1=O,2
[14*]c1ccc2c(=O)[nH]c(=O)n(C)c2n1,2
[6*]C(=O)NNc1cccnc1Cl,2
[8*]C(N)CC,2
[11*]SC1=NNC(C2N=NC3=C2CCC3)N1N,2
[16*]c1cc(C)nc2c1c(C)nn2C,2
[5*]NC([O-])=C(C#N)C=O,2
[6*]C(=O)C(C#N)=C(N)[O-],2
[3*]ON=C1CCCCC1,2
[5*][NH2+]C1CCc2c(Br)cccc21,2
[16*]c1ccc(C=Nc2ccccc2)cc1,2
[16*]c1ccc(N=Cc2ccccc2)cc1,2
[16*]c1cc[nH+]c2ccsc12,2
[13*]C1CSCC(=O)N1,2
[9*]n1cnc2ccc(Cl)cc21,2
[14*]c1nc2ccc(Cl)cc2[nH]1,2
[10*]N1C(=O)c2[nH]ncc2C1c1ccc([N+](=O)[O-])cc1,2
[14*]c1n[nH]c2c1C(c1ccc([N+](=O)[O-])cc1)NC2=O,2
[13*]C1C(C(=O)[O-])c2ccccc2C(=O)N1C,2
[5*][NH+]1Cc2cc(Cl)ccc2OC(C)C1,2
[16*]c1ccc2c(c1)C(=O)N(C)c1cc(C)ccc1O2,2
[8*]C[NH+]1CCCC(C)C1,2
[14*]c1nc(C)ccc1O,2
[4*]C(C)C(=O)NN,2
[12*]S(=O)(=O)c1ccc(F)cc1N,2
[4*]C(C)(C)CCC=O,2
[14*]c1oc2c(c1C)C(=NO)CC(C)(C)C2,2
[5*]N1CCc2ccc([SH](=O)=O)cc21,2
[12*]S(=O)(=O)c1ccc2c(c1)NCC2,2
[16*]c1c(Cl)ccc2cccnc12,2
[14*]c1nc(Br)cn2ccnc12,2
[6*]C(=O)NNc1cccc(C)c1,2
[12*]S(=O)(=O)c1cc(C)sc1C,2
[14*]c1oc(C)c2c(C)n[nH]c(=O)c12,2
[16*]c1ccc2nocc2c1,2
[14*]c1onc2ccccc12,2
[7*]=Cc1ccc(C)c(Cl)c1,2
[6*]C(=O)NN=Cc1cccc(Cl)c1,2
[13*]C1NC2(C(=O)Nc3ccccc32)C2C(=O)NC(=O)C12,2
[14*]c1ncnc2c(C)nn(C)c12,2
[14*]c1ncc2c(n1)c(C)nn2C,2
[10*]N1Cc2ccc(F)cc2C1=O,2
[8*]CS(=O)(=O)CC(C)CC,2
[14*]c1nc([O-])c2oc3ccccc3c2n1,2
[5*][NH+]1CC2(CCC2)C1,2
[16*]c1cc[nH+]c2ccc(F)cc12,2
[16*]c1cn(C)c(=O)n(C)c1=O,2
[4*]C(C)CCCCCC,2
[5*][NH+]1Cc2ccccc2OC(C)C1,2
[16*]c1cccc(C(N)=S)c1,2
[1*]C(=O)C[n+]1ccccc1,2
[10*]N1C(=O)CCC(C=O)=C1C,2
[4*]CCCS(=O)(=O)c1ccccc1,2
[13*]C1N=NC2=C1CCC2,2
[13*]C1N=C(C)CS1,2
[1*]C(=O)C(C)S(=O)(=O)C(C)C(C)C,2
[16*]c1ccc2c(c1)C(=O)N(C)CCO2,2
[16*]c1c(O)ccc2c(C)cc(=O)oc12,2
[16*]c1cnn2ncccc12,2
[14*]c1cc2cccnn2n1,2
[8*]CNn1nnnc1N,2
[5*]NS(=O)(=O)N1CCOC(C)C1,2
[15*]C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2
[13*]C1CNC(=O)CN1,2
[16*]c1c(Cl)ccc(F)c1Cl,2
[7*]=Cc1ccc([N+](=O)[O-])o1,2
[1*]C(=O)C(C)[n+]1ccccc1C,2
[14*]c1nc2nccc([O-])n2n1,2
[1*]C(=O)CC1C(=O)Nc2cc(C)nn21,2
[16*]c1c(C)nn2c1NC(=O)C2CC=O,2
[14*]c1nc2sc3c(c2c(=O)n1C)CCCC3,2
[14*]c1nn(C)c(=O)c2c1CCCC2,2
[16*]c1c(C)ncc2c1CC[NH2+]C2,2
[16*]c1cc(F)cc(Cl)c1,2
[16*]c1ccc2c(c1)OC(C)(C)O2,2
[4*]C(C)C(=O)NN=Cc1ccc(Cl)cc1Cl,2
[5*]NC1CC2(CCCC2)Oc2ccccc21,2
[5*][NH+]1CC(=O)NC2CS(=O)(=O)CC21,2
[10*]N1C(=O)C[NH2+]C2CS(=O)(=O)CC21,2
[13*]C1N(O)C(C)(C)[NH+](C)C1(C)C,2
[14*]c1ncnc([O-])c1Br,2
[14*]c1ncc(Br)c([O-])n1,2
[6*]C(=O)CCC(=O)NNC=O,2
[6*]C(=O)NNC(=O)CCC=O,2
[5*]N1CCN(C)CC1C,2
[5*]N1CCc2cncnc2CC1,2
[14*]c1ncnc2c1CCNCC2,2
[9*]n1cnc(N)n1,2
[8*]C(C)C=NNC(=O)NN=CCC,2
[16*]c1cc(F)cc2cccnc12,2
[9*]n1c(C)cc(C)cc1=O,2
[5*]NC1CCCc2cccnc21,2
[7*]=C1C(=N)N2N=C(CCCC)SC2=NC1=O,2
[14*]c1ccc(I)s1,2
[16*]c1cccc2[nH+]cccc12,2
[1*]C(=O)C1=C(C)NC2=C(C1)C(=O)c1ccccc12,2
[15*]C1C(C=O)=C(C)NC2=C1C(=O)c1ccccc12,2
[4*]CC(C)(C)C(O)C(C)C,2
[14*]c1cc2ccsc2[nH]1,2
[9*]n1ccc2ccsc21,2
[8*]CC(=O)NNc1cccc(F)c1F,2
[5*]N1CCCCc2ccccc21,2
[16*]c1ccc2c(c1)NC(=O)C1CCCN21,2
[9*]n1ccc2ncncc2c1=O,2
[7*]=CCCCl,2
[7*]=C([O-])CC,2
[7*]=CC1CCCCC1,2
[7*]=C(C)C[NH3+],2
[14*]c1ccc2ccc(C)cc2n1,2
[16*]c1ccc(C#CC(C)(C)O)cc1,2
[16*]c1ccccc1[O-],2
[9*]n1c(N)nc2c(C)nn(C)c21,2
[1*]C(=O)CN1C(=O)COc2ccccc21,2
[7*]=C1Oc2ccccc2N(CC=O)C1=O,2
[7*]=CC(=O)n1nc(N)c2ccccc21,2
[15*]C1C(=O)C(=O)C1=NCC,2
[15*]C1CC(=O)C2=C(C1)N=C(C)CC2,2
[16*]c1ccc(C#N)c(C#N)c1,2
[14*]c1cc(=O)n2c(n1)CCCCC2,2
[3*]OS(=O)(=O)CC,2
[4*]C1CC[NH+](C)CC1,2
[1*]C(=O)C1=CNc2ccc(F)cc2S1(=O)=O,2
[5*]N1C=C(C=O)S(=O)(=O)c2cc(F)ccc21,2
[15*]C1([NH3+])CC1,2
[12*]S(=O)(=O)c1ccc2[nH]c(=O)[nH]c(=O)c2c1,2
[14*]c1nc2c(Cl)c(Cl)ccc2s1,2
[14*]c1cc(=O)c2cc(C)ccc2[nH]1,2
[15*]C1CC(Cl)C1,2
[16*]c1c(C)[nH]c2ccc(Br)cc12,2
[16*]c1ccc(C2=CCC(=O)O2)cc1,2
[7*]=C1C=C(c2ccccc2)OC1=O,2
[8*]C(C[NH3+])CCC,2
[3*]ON=C(N)C(F)(F)F,2
[8*]CC(CC)CCCC,2
[5*]N1CCc2nc[nH]c2C12CC[NH2+]CC2,2
[5*][NH+]1CCC2(CC1)NCCc1nc[nH]c12,2
[8*]CCC(C)C#N,2
[13*]C1N=C(C)C(C)=C1C,2
[8*]CC(=O)CCCC,2
[15*]C1C(C#N)=C(N)n2c(sc(=Cc3ccccc3)c2=O)=C1C#N,2
[5*]N1CCN2C(=O)CN(C)C(=O)C2C1,2
[16*]c1c(C)cc(C)cc1[N+](=O)[O-],2
[13*]C1CCc2ccccc2O1,2
[9*]n1ncc2c(Cl)cccc21,2
[7*]=C(C)[N+](=O)[O-],2
[15*]C1CC1C1CC1,2
[16*]c1ccc2c(c1)C(=O)OC2,2
[14*]c1cc(Br)c(Br)s1,2
[12*]S(=O)(=O)c1ccc2[nH]nnc2c1,2
[9*]n1nnc2cc([SH](=O)=O)ccc21,2
[8*]CCC(N)=S,2
[16*]c1cccc2c1OCCC[NH2+]C2,2
[5*][NH+]1CCCOc2ccccc2C1,2
[1*]C(=O)CCCCl,2
[14*]c1nnc(Br)s1,2
[16*]c1coc2c(Cl)cc(Cl)cc2c1=O,2
[14*]c1cc(Cl)c(Cl)n1C,2
[5*]N1COc2ccc3c(C)cc(=O)oc3c2C1,2
[9*]n1nc(C)c(N)c1C,2
[16*]c1c(C)[nH]c2ccc(C)cc12,2
[6*]C(=O)NN1CC(=O)NC1=O,2
[9*]n1ccc(=O)c2cc(Cl)ccc21,2
[6*]C(=O)NN=Cc1ccccc1Cl,2
[14*]c1nc2sc3cncnc3c2c2c1CCCC2,2
[14*]c1ncnc2c1sc1ncc3c(c12)CCCC3,2
[16*]c1c2ccccc2n2c(C)nc3ccccc3c12,2
[13*]C1OC(=O)C(Cl)=C1Cl,2
[16*]c1cccc2c1NC(=O)CO2,2
[5*]N1CC(=O)NC(=O)C1(C)C,2
[1*]C(=O)CN1C(=O)c2cccc3cccc1c23,2
[4*]CC1CCc2cccnc21,2
[8*]CC1CCc2cccnc21,2
[11*]SC(=S)N1CCCCC1,2
[4*]CC(O)C(CC)CC,2
[5*]N1CCC2(CC1)OCC(C)O2,2
[5*]NC(N)=Nc1ccccc1,2
[14*]c1nc2ncc(Br)cc2[n-]1,2
[8*]C(C)C(O)(C(=O)[O-])C(C)C,2
[8*]CC(CBr)CCC,2
[13*]C1[NH+]=c2ccc(C)cc2=C1C,2
[16*]c1cccc2c(C)c(C)[nH]c12,2
